surface,top_menu,page_name,page_route,control_type,action_name,method,normalized_path,query_fields,path_fields,body_fields,header_fields,parameter_source,http_status,business_status,response_structure,auth_role,side_effect,before_state,after_state,original_category,original_name,original_source_file,classification,currently_used_by_ui,evidence,anomaly,blocked_scope
admin,Operation Management,Ad Tracking/Buried Point,/operations/advertisement-tracking,page_initialization,page initialization,GET,/admin/notify/audit/alarm,t,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: route/filter/pagination values emitted by current UI state; Header: browser session/runtime,200,True,"object; keys=bonus_review_pending,feedback_pending,kyc_pending,mall_order_pending,withdraw_pending",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/other,获取系统通知数量-wesley/owen,后台/系统管理/通知中心/获取系统通知数量-wesley-owen.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 409; live-menu route and DOM control snapshot,,
admin,Operation Management,Ad Tracking/Buried Point,/operations/advertisement-tracking,page_initialization,page initialization,GET,/admin/sys/config/compliance/status,,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=effective_open,effective_reason,effective_status_msg",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,,,,UNDOCUMENTED_ACTIVE,YES,fat-admin-page-initialization.json network events 406; live-menu route and DOM control snapshot,,
admin,Operation Management,Ad Tracking/Buried Point,/operations/advertisement-tracking,page_initialization,page initialization,POST,/admin/game/search,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=ids,list,page,page_size,s,t",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/game,+游戏列表查询-owen-aliang,后台/game管理/游戏管理/+游戏列表查询-owen-aliang.bru,ACTIVE,YES,"fat-admin-page-initialization.json network events 411,412,413,414,415,416,417,418,419; live-menu route and DOM control snapshot",,
admin,Operation Management,Ad Tracking/Buried Point,/operations/advertisement-tracking,page_initialization,page initialization,POST,/admin/gameclass/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=list,page,page_size,s,t",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/game,+查询场馆列表-owen,后台/game管理/场馆管理/+查询场馆列表-owen.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 408; live-menu route and DOM control snapshot,,
admin,Operation Management,Client Configuration,/operations/client-config,page_initialization,page initialization,GET,/admin/banner/menu,,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=categories,tys",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/other,轮播图菜单,后台/轮播图-首页弹窗/轮播图菜单.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 333; live-menu route and DOM control snapshot,,
admin,Operation Management,Client Configuration,/operations/client-config,page_initialization,page initialization,GET,/admin/me/detail,,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=avatar,bind_time,button_permission_ids,cmpl,create_name,created_at,email,google_secret,group_id,id,last_login_ip,last_login_time,login_password,nickname,operator_name,pwd_edit_time,roles,sid,status,stores,updated_at,username",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/other,后台账户详情(当前登陆信息)-seven,后台/后台账号管理/后台账户详情(当前登陆信息)-seven.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 332; live-menu route and DOM control snapshot,,
admin,Operation Management,Client Configuration,/operations/client-config,page_initialization,page initialization,GET,/admin/notify/audit/alarm,t,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: route/filter/pagination values emitted by current UI state; Header: browser session/runtime,200,True,"object; keys=bonus_review_pending,feedback_pending,kyc_pending,mall_order_pending,withdraw_pending",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/other,获取系统通知数量-wesley/owen,后台/系统管理/通知中心/获取系统通知数量-wesley-owen.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 335; live-menu route and DOM control snapshot,,
admin,Operation Management,Client Configuration,/operations/client-config,page_initialization,page initialization,GET,/admin/promo/list,page_size,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Query: route/filter/pagination values emitted by current UI state; Header: browser session/runtime,200,True,"object; keys=d,s,t,update_users",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/promo,活动列表 - felix,后台/活动/活动列表 - felix.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 338; live-menu route and DOM control snapshot,,
admin,Operation Management,Client Configuration,/operations/client-config,page_initialization,page initialization,GET,/admin/sys/config/compliance/status,,,,"accept,accept-language,client-id,client-version,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=effective_open,effective_reason,effective_status_msg",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,,,,UNDOCUMENTED_ACTIVE,YES,fat-admin-page-initialization.json network events 334; live-menu route and DOM control snapshot,,
admin,Operation Management,Client Configuration,/operations/client-config,page_initialization,page initialization,POST,/admin/banner/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=d,s,t",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/other,轮播图列表,后台/轮播图-首页弹窗/轮播图列表.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 337; live-menu route and DOM control snapshot,,
admin,Operation Management,Client Configuration,/operations/client-config,page_initialization,page initialization,POST,/admin/game/search,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,,unknown,FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/game,+游戏列表查询-owen-aliang,后台/game管理/游戏管理/+游戏列表查询-owen-aliang.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 331; live-menu route and DOM control snapshot,,
admin,Operation Management,Client Configuration,/operations/client-config,page_initialization,page initialization,POST,/admin/game/search,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=ids,list,page,page_size,s,t",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/game,+游戏列表查询-owen-aliang,后台/game管理/游戏管理/+游戏列表查询-owen-aliang.bru,ACTIVE,YES,"fat-admin-page-initialization.json network events 339,340,341,342,343,344,345; live-menu route and DOM control snapshot",,
admin,Operation Management,Client Configuration,/operations/client-config,page_initialization,page initialization,POST,/admin/gameclass/list,,,,"accept,accept-language,client-id,client-version,content-type,d,lang,referer,sec-ch-ua,sec-ch-ua-mobile,sec-ch-ua-platform,t,user-agent,x-device-id",Header: browser session/runtime,200,True,"object; keys=list,page,page_size,s,t",FAT admin authenticated browser session; exact permission/role mapping pending,No mutation observed in this discovery action,Not applicable for observed read interaction,Page/network response rendered; business data values not persisted,admin/game,+查询场馆列表-owen,后台/game管理/场馆管理/+查询场馆列表-owen.bru,ACTIVE,YES,fat-admin-page-initialization.json network events 336; live-menu route and DOM control snapshot,,
